순위,지역,년도,성별,이름,비율,건수
13,서울특별시,2014,남성,지현,지현(4.14%),152
14,서울특별시,2014,남성,채원,채원(3.98%),146
15,서울특별시,2014,남성,민정,민정(3.95%),145
16,서울특별시,2014,남성,지연,지연(3.84%),141
17,서울특별시,2014,남성,민주,민주(3.68%),135
18,서울특별시,2014,남성,유정,유정(3.65%),134
19,서울특별시,2014,남성,윤서,윤서(3.59%),132
20,서울특별시,2014,남성,도연,도연(3.46%),127
21,서울특별시,2014,남성,기타,기타(87.16%),"24,937"
1,부산광역시,2014,남성,지원,지원(9.74%),140
2,부산광역시,2014,남성,서연,서연(7.51%),108
3,부산광역시,2014,남성,서현,서현(6.05%),87
4,부산광역시,2014,남성,서윤,서윤(5.98%),86
5,부산광역시,2014,남성,채원,채원(5.63%),81
6,부산광역시,2014,남성,지윤,지윤(5.42%),78
7,부산광역시,2014,남성,서영,서영(5.29%),76
7,부산광역시,2014,남성,수현,수현(5.29%),76
9,부산광역시,2014,남성,민서,민서(4.94%),71
10,부산광역시,2014,남성,수연,수연(4.66%),67
11,부산광역시,2014,남성,민정,민정(4.59%),66
12,부산광역시,2014,남성,도연,도연(4.52%),65
13,부산광역시,2014,남성,지민,지민(4.31%),62
14,부산광역시,2014,남성,지현,지현(4.10%),59
15,부산광역시,2014,남성,지유,지유(3.89%),56
16,부산광역시,2014,남성,민주,민주(3.76%),54
17,부산광역시,2014,남성,연우,연우(3.62%),52
17,부산광역시,2014,남성,유진,유진(3.62%),52
17,부산광역시,2014,남성,정원,정원(3.62%),52
20,부산광역시,2014,남성,수민,수민(3.48%),50
21,부산광역시,2014,남성,기타,기타(87.94%),"10,490"
1,대구광역시,2014,남성,서연,서연(7.37%),66
2,대구광역시,2014,남성,지원,지원(6.70%),60
3,대구광역시,2014,남성,서현,서현(6.25%),56
3,대구광역시,2014,남성,수현,수현(6.25%),56
5,대구광역시,2014,남성,수연,수연(5.80%),52
6,대구광역시,2014,남성,서영,서영(5.47%),49
6,대구광역시,2014,남성,지윤,지윤(5.47%),49
8,대구광역시,2014,남성,규리,규리(5.25%),47
9,대구광역시,2014,남성,채원,채원(4.91%),44
10,대구광역시,2014,남성,민서,민서(4.80%),43
11,대구광역시,2014,남성,민주,민주(4.58%),41
11,대구광역시,2014,남성,서윤,서윤(4.58%),41
13,대구광역시,2014,남성,민정,민정(4.46%),40
14,대구광역시,2014,남성,보경,보경(4.35%),39
15,대구광역시,2014,남성,나경,나경(4.02%),36
15,대구광역시,2014,남성,도연,도연(4.02%),36
15,대구광역시,2014,남성,민경,민경(4.02%),36
18,대구광역시,2014,남성,민재,민재(3.91%),35
18,대구광역시,2014,남성,주연,주연(3.91%),35
18,대구광역시,2014,남성,주원,주원(3.91%),35
19,대구광역시,2014,남성,기타,기타(88.10%),"6,635"
1,인천광역시,2014,남성,서연,서연(7.29%),65
2,인천광역시,2014,남성,지원,지원(6.73%),60
3,인천광역시,2014,남성,서현,서현(6.39%),57
3,인천광역시,2014,남성,수연,수연(6.39%),57
5,인천광역시,2014,남성,유진,유진(5.94%),53
6,인천광역시,2014,남성,수현,수현(5.72%),51
7,인천광역시,2014,남성,민서,민서(5.49%),49
7,인천광역시,2014,남성,민정,민정(5.49%),49
9,인천광역시,2014,남성,지윤,지윤(4.93%),44
10,인천광역시,2014,남성,주연,주연(4.71%),42
11,인천광역시,2014,남성,서영,서영(4.48%),40
11,인천광역시,2014,남성,유정,유정(4.48%),40
13,인천광역시,2014,남성,나경,나경(4.15%),37
13,인천광역시,2014,남성,지현,지현(4.15%),37
15,인천광역시,2014,남성,서윤,서윤(4.04%),36
15,인천광역시,2014,남성,정원,정원(4.04%),36
15,인천광역시,2014,남성,지우,지우(4.04%),36
18,인천광역시,2014,남성,윤서,윤서(3.92%),35
19,인천광역시,2014,남성,민주,민주(3.81%),34
19,인천광역시,2014,남성,채원,채원(3.81%),34
20,인천광역시,2014,남성,기타,기타(87.29%),"6,127"
1,광주광역시,2014,남성,서연,서연(8.20%),46
2,광주광역시,2014,남성,서윤,서윤(7.31%),41
3,광주광역시,2014,남성,민정,민정(5.53%),31
3,광주광역시,2014,남성,수현,수현(5.53%),31
5,광주광역시,2014,남성,민경,민경(5.35%),30
5,광주광역시,2014,남성,서영,서영(5.35%),30
5,광주광역시,2014,남성,채원,채원(5.35%),30
8,광주광역시,2014,남성,지윤,지윤(4.99%),28
9,광주광역시,2014,남성,민서,민서(4.81%),27
9,광주광역시,2014,남성,서현,서현(4.81%),27
9,광주광역시,2014,남성,수연,수연(4.81%),27
9,광주광역시,2014,남성,정원,정원(4.81%),27
13,광주광역시,2014,남성,연우,연우(4.63%),26
13,광주광역시,2014,남성,지우,지우(4.63%),26
15,광주광역시,2014,남성,지원,지원(4.46%),25
16,광주광역시,2014,남성,하윤,하윤(4.28%),24
17,광주광역시,2014,남성,도윤,도윤(3.92%),22
18,광주광역시,2014,남성,서준,서준(3.74%),21
18,광주광역시,2014,남성,유진,유진(3.74%),21
18,광주광역시,2014,남성,윤서,윤서(3.74%),21
19,광주광역시,2014,남성,기타,기타(88.46%),"4,302"
1,대전광역시,2014,남성,서연,서연(8.15%),49
2,대전광역시,2014,남성,서윤,서윤(7.32%),44
3,대전광역시,2014,남성,수연,수연(6.99%),42
4,대전광역시,2014,남성,채원,채원(6.16%),37
5,대전광역시,2014,남성,지원,지원(5.66%),34
6,대전광역시,2014,남성,민주,민주(5.16%),31
6,대전광역시,2014,남성,서현,서현(5.16%),31
8,대전광역시,2014,남성,유진,유진(4.99%),30
9,대전광역시,2014,남성,지연,지연(4.83%),29
10,대전광역시,2014,남성,민서,민서(4.66%),28
11,대전광역시,2014,남성,도연,도연(4.49%),27
11,대전광역시,2014,남성,유정,유정(4.49%),27
11,대전광역시,2014,남성,지윤,지윤(4.49%),27
14,대전광역시,2014,남성,민정,민정(4.33%),26
14,대전광역시,2014,남성,민준,민준(4.33%),26
14,대전광역시,2014,남성,서영,서영(4.33%),26
17,대전광역시,2014,남성,지민,지민(3.83%),23
18,대전광역시,2014,남성,수민,수민(3.66%),22
19,대전광역시,2014,남성,수현,수현(3.49%),21
19,대전광역시,2014,남성,주영,주영(3.49%),21
20,대전광역시,2014,남성,기타,기타(87.39%),"4,165"
1,울산광역시,2014,남성,지원,지원(7.26%),39
2,울산광역시,2014,남성,민주,민주(6.15%),33
2,울산광역시,2014,남성,수현,수현(6.15%),33
4,울산광역시,2014,남성,서연,서연(5.77%),31
5,울산광역시,2014,남성,지윤,지윤(5.59%),30
6,울산광역시,2014,남성,도연,도연(5.40%),29
7,울산광역시,2014,남성,나경,나경(5.21%),28
7,울산광역시,2014,남성,민서,민서(5.21%),28
7,울산광역시,2014,남성,서영,서영(5.21%),28
10,울산광역시,2014,남성,서현,서현(5.03%),27
11,울산광역시,2014,남성,민준,민준(4.84%),26
11,울산광역시,2014,남성,지현,지현(4.84%),26
13,울산광역시,2014,남성,서윤,서윤(4.47%),24
13,울산광역시,2014,남성,지민,지민(4.47%),24
15,울산광역시,2014,남성,규리,규리(4.28%),23
15,울산광역시,2014,남성,보경,보경(4.28%),23
15,울산광역시,2014,남성,수민,수민(4.28%),23
18,울산광역시,2014,남성,지우,지우(3.91%),21
18,울산광역시,2014,남성,채원,채원(3.91%),21
20,울산광역시,2014,남성,건우,건우(3.72%),20
21,울산광역시,2014,남성,기타,기타(87.64%),"3,806"
1,세종특별자치시,2014,남성,민서,민서(7.02%),4
1,세종특별자치시,2014,남성,민정,민정(7.02%),4
1,세종특별자치시,2014,남성,민주,민주(7.02%),4
1,세종특별자치시,2014,남성,서현,서현(7.02%),4
1,세종특별자치시,2014,남성,수현,수현(7.02%),4
6,세종특별자치시,2014,남성,경아,경아(5.26%),3
6,세종특별자치시,2014,남성,세영,세영(5.26%),3
6,세종특별자치시,2014,남성,은성,은성(5.26%),3
6,세종특별자치시,2014,남성,지연,지연(5.26%),3
6,세종특별자치시,2014,남성,지원,지원(5.26%),3
6,세종특별자치시,2014,남성,지윤,지윤(5.26%),3
6,세종특별자치시,2014,남성,채원,채원(5.26%),3
13,세종특별자치시,2014,남성,기범,기범(3.51%),2
13,세종특별자치시,2014,남성,도희,도희(3.51%),2
13,세종특별자치시,2014,남성,미선,미선(3.51%),2
13,세종특별자치시,2014,남성,서아,서아(3.51%),2
13,세종특별자치시,2014,남성,정민,정민(3.51%),2
13,세종특별자치시,2014,남성,지민,지민(3.51%),2
13,세종특별자치시,2014,남성,태희,태희(3.51%),2
13,세종특별자치시,2014,남성,현수,현수(3.51%),2
14,세종특별자치시,2014,남성,기타,기타(82.93%),277
1,경기도,2014,남성,서연,서연(8.28%),313
2,경기도,2014,남성,지원,지원(7.83%),296
3,경기도,2014,남성,수연,수연(6.19%),234
4,경기도,2014,남성,서윤,서윤(6.09%),230
5,경기도,2014,남성,서영,서영(5.77%),218
6,경기도,2014,남성,유진,유진(5.32%),201
7,경기도,2014,남성,지윤,지윤(5.11%),193
8,경기도,2014,남성,민정,민정(5.08%),192
9,경기도,2014,남성,서현,서현(4.87%),184
10,경기도,2014,남성,수현,수현(4.74%),179
11,경기도,2014,남성,민경,민경(4.63%),175
12,경기도,2014,남성,채원,채원(4.53%),171
13,경기도,2014,남성,민주,민주(4.37%),165
14,경기도,2014,남성,지현,지현(4.16%),157
15,경기도,2014,남성,지연,지연(3.92%),148
16,경기도,2014,남성,도연,도연(3.89%),147
16,경기도,2014,남성,민서,민서(3.89%),147
18,경기도,2014,남성,유정,유정(3.84%),145
18,경기도,2014,남성,지영,지영(3.84%),145
20,경기도,2014,남성,윤서,윤서(3.65%),138
21,경기도,2014,남성,기타,기타(87.39%),"26,186"
1,강원도,2014,남성,서연,서연(8.05%),43
2,강원도,2014,남성,서윤,서윤(7.12%),38
3,강원도,2014,남성,수현,수현(6.55%),35
4,강원도,2014,남성,지원,지원(6.18%),33
5,강원도,2014,남성,서현,서현(5.62%),30
6,강원도,2014,남성,유진,유진(5.43%),29
6,강원도,2014,남성,지윤,지윤(5.43%),29
8,강원도,2014,남성,수연,수연(5.24%),28
9,강원도,2014,남성,지영,지영(5.06%),27
10,강원도,2014,남성,민서,민서(4.87%),26
10,강원도,2014,남성,민주,민주(4.87%),26
12,강원도,2014,남성,민정,민정(4.68%),25
13,강원도,2014,남성,민준,민준(4.31%),23
14,강원도,2014,남성,지우,지우(4.12%),22
15,강원도,2014,남성,민경,민경(3.93%),21
15,강원도,2014,남성,서영,서영(3.93%),21
15,강원도,2014,남성,유정,유정(3.93%),21
18,강원도,2014,남성,지연,지연(3.75%),20
19,강원도,2014,남성,정원,정원(3.56%),19
20,강원도,2014,남성,채원,채원(3.37%),18
21,강원도,2014,남성,기타,기타(87.97%),"3,905"
1,충청북도,2014,남성,수연,수연(7.50%),50
2,충청북도,2014,남성,지원,지원(7.20%),48
3,충청북도,2014,남성,서현,서현(6.75%),45
4,충청북도,2014,남성,서연,서연(6.60%),44
5,충청북도,2014,남성,서윤,서윤(6.45%),43
6,충청북도,2014,남성,서영,서영(5.25%),35
7,충청북도,2014,남성,민주,민주(5.10%),34
8,충청북도,2014,남성,지윤,지윤(4.95%),33
9,충청북도,2014,남성,유진,유진(4.80%),32
10,충청북도,2014,남성,민정,민정(4.65%),31
10,충청북도,2014,남성,수현,수현(4.65%),31
12,충청북도,2014,남성,지현,지현(4.50%),30
12,충청북도,2014,남성,채원,채원(4.50%),30
14,충청북도,2014,남성,유정,유정(4.20%),28
14,충청북도,2014,남성,정민,정민(4.20%),28
14,충청북도,2014,남성,지영,지영(4.20%),28
17,충청북도,2014,남성,지연,지연(3.90%),26
18,충청북도,2014,남성,민경,민경(3.75%),25
19,충청북도,2014,남성,수빈,수빈(3.60%),24
20,충청북도,2014,남성,수진,수진(3.30%),22
21,충청북도,2014,남성,기타,기타(87.95%),"4,870"
1,충청남도,2014,남성,서연,서연(6.99%),45
1,충청남도,2014,남성,수연,수연(6.99%),45
3,충청남도,2014,남성,유진,유진(6.21%),40
4,충청남도,2014,남성,지원,지원(6.06%),39
4,충청남도,2014,남성,지윤,지윤(6.06%),39
6,충청남도,2014,남성,서현,서현(5.59%),36
7,충청남도,2014,남성,서윤,서윤(5.43%),35
8,충청남도,2014,남성,수현,수현(5.28%),34
9,충청남도,2014,남성,유정,유정(4.97%),32
10,충청남도,2014,남성,민주,민주(4.81%),31
11,충청남도,2014,남성,서영,서영(4.66%),30
12,충청남도,2014,남성,민서,민서(4.50%),29
12,충청남도,2014,남성,지연,지연(4.50%),29
14,충청남도,2014,남성,윤서,윤서(4.35%),28
15,충청남도,2014,남성,민정,민정(4.19%),27
16,충청남도,2014,남성,도연,도연(4.04%),26
17,충청남도,2014,남성,수민,수민(3.88%),25
17,충청남도,2014,남성,지현,지현(3.88%),25
17,충청남도,2014,남성,채원,채원(3.88%),25
20,충청남도,2014,남성,민경,민경(3.73%),24
21,충청남도,2014,남성,기타,기타(88.39%),"4,902"
1,전라북도,2014,남성,지원,지원(8.02%),43
2,전라북도,2014,남성,서영,서영(7.09%),38
3,전라북도,2014,남성,수연,수연(6.34%),34
4,전라북도,2014,남성,서연,서연(5.97%),32
4,전라북도,2014,남성,서윤,서윤(5.97%),32
6,전라북도,2014,남성,서현,서현(5.60%),30
7,전라북도,2014,남성,수현,수현(5.22%),28
7,전라북도,2014,남성,지연,지연(5.22%),28
9,전라북도,2014,남성,유정,유정(4.85%),26
9,전라북도,2014,남성,유진,유진(4.85%),26
11,전라북도,2014,남성,민준,민준(4.48%),24
12,전라북도,2014,남성,지우,지우(4.29%),23
12,전라북도,2014,남성,지윤,지윤(4.29%),23
14,전라북도,2014,남성,민경,민경(4.10%),22
14,전라북도,2014,남성,소연,소연(4.10%),22
14,전라북도,2014,남성,주연,주연(4.10%),22
14,전라북도,2014,남성,채원,채원(4.10%),22
18,전라북도,2014,남성,민주,민주(3.92%),21
19,전라북도,2014,남성,윤서,윤서(3.73%),20
19,전라북도,2014,남성,정우,정우(3.73%),20
20,전라북도,2014,남성,기타,기타(89.32%),"4,483"
1,전라남도,2014,남성,수연,수연(8.58%),49
2,전라남도,2014,남성,지원,지원(6.65%),38
3,전라남도,2014,남성,서연,서연(6.48%),37
4,전라남도,2014,남성,서현,서현(6.30%),36
4,전라남도,2014,남성,유진,유진(6.30%),36
6,전라남도,2014,남성,수현,수현(6.13%),35
7,전라남도,2014,남성,민정,민정(5.08%),29
7,전라남도,2014,남성,서영,서영(5.08%),29
7,전라남도,2014,남성,수진,수진(5.08%),29
10,전라남도,2014,남성,지영,지영(4.90%),28
11,전라남도,2014,남성,지현,지현(4.55%),26
12,전라남도,2014,남성,민서,민서(4.20%),24
12,전라남도,2014,남성,서윤,서윤(4.20%),24
14,전라남도,2014,남성,민준,민준(3.85%),22
14,전라남도,2014,남성,수아,수아(3.85%),22
14,전라남도,2014,남성,연우,연우(3.85%),22
14,전라남도,2014,남성,채원,채원(3.85%),22
18,전라남도,2014,남성,수정,수정(3.68%),21
18,전라남도,2014,남성,윤서,윤서(3.68%),21
18,전라남도,2014,남성,지연,지연(3.68%),21
19,전라남도,2014,남성,기타,기타(89.80%),"5,028"
1,경상북도,2014,남성,서연,서연(7.40%),75
2,경상북도,2014,남성,지원,지원(7.31%),74
3,경상북도,2014,남성,서윤,서윤(6.32%),64
4,경상북도,2014,남성,민서,민서(5.82%),59
5,경상북도,2014,남성,수현,수현(5.53%),56
5,경상북도,2014,남성,유진,유진(5.53%),56
7,경상북도,2014,남성,수연,수연(5.23%),53
8,경상북도,2014,남성,민정,민정(4.94%),50
9,경상북도,2014,남성,윤서,윤서(4.74%),48
9,경상북도,2014,남성,지윤,지윤(4.74%),48
11,경상북도,2014,남성,나경,나경(4.64%),47
11,경상북도,2014,남성,민경,민경(4.64%),47
11,경상북도,2014,남성,서영,서영(4.64%),47
11,경상북도,2014,남성,지현,지현(4.64%),47
11,경상북도,2014,남성,채원,채원(4.64%),47
16,경상북도,2014,남성,서현,서현(4.24%),43
17,경상북도,2014,남성,지민,지민(4.05%),41
18,경상북도,2014,남성,도연,도연(3.95%),40
19,경상북도,2014,남성,정민,정민(3.55%),36
20,경상북도,2014,남성,유정,유정(3.46%),35
21,경상북도,2014,남성,기타,기타(87.54%),"7,116"
1,경상남도,2014,남성,지원,지원(7.30%),103
2,경상남도,2014,남성,수연,수연(6.67%),94
3,경상남도,2014,남성,수현,수현(6.24%),88
4,경상남도,2014,남성,서현,서현(5.74%),81
5,경상남도,2014,남성,서영,서영(5.67%),80
6,경상남도,2014,남성,서연,서연(5.60%),79
7,경상남도,2014,남성,지윤,지윤(5.46%),77
8,경상남도,2014,남성,서윤,서윤(5.04%),71
8,경상남도,2014,남성,유진,유진(5.04%),71
10,경상남도,2014,남성,민경,민경(4.89%),69
11,경상남도,2014,남성,민정,민정(4.75%),67
11,경상남도,2014,남성,민준,민준(4.75%),67
13,경상남도,2014,남성,민주,민주(4.68%),66
14,경상남도,2014,남성,지민,지민(4.54%),64
15,경상남도,2014,남성,민서,민서(4.47%),63
16,경상남도,2014,남성,도연,도연(3.97%),56
17,경상남도,2014,남성,지영,지영(3.90%),55
18,경상남도,2014,남성,나경,나경(3.76%),53
18,경상남도,2014,남성,지현,지현(3.76%),53
18,경상남도,2014,남성,채원,채원(3.76%),53
19,경상남도,2014,남성,기타,기타(88.82%),"11,197"
1,제주특별자치도,2014,남성,지윤,지윤(8.76%),17
2,제주특별자치도,2014,남성,서연,서연(7.73%),15
2,제주특별자치도,2014,남성,지원,지원(7.73%),15
4,제주특별자치도,2014,남성,수연,수연(7.22%),14
5,제주특별자치도,2014,남성,지현,지현(6.70%),13
6,제주특별자치도,2014,남성,시현,시현(6.19%),12
7,제주특별자치도,2014,남성,시연,시연(4.64%),9
7,제주특별자치도,2014,남성,채원,채원(4.64%),9
9,제주특별자치도,2014,남성,민경,민경(4.12%),8
9,제주특별자치도,2014,남성,민서,민서(4.12%),8
9,제주특별자치도,2014,남성,서영,서영(4.12%),8
9,제주특별자치도,2014,남성,서현,서현(4.12%),8
9,제주특별자치도,2014,남성,정현,정현(4.12%),8
9,제주특별자치도,2014,남성,현수,현수(4.12%),8
15,제주특별자치도,2014,남성,민성,민성(3.61%),7
15,제주특별자치도,2014,남성,수현,수현(3.61%),7
15,제주특별자치도,2014,남성,연수,연수(3.61%),7
15,제주특별자치도,2014,남성,유진,유진(3.61%),7
15,제주특별자치도,2014,남성,은영,은영(3.61%),7
15,제주특별자치도,2014,남성,채현,채현(3.61%),7
16,제주특별자치도,2014,남성,기타,기타(87.27%),"1,330"
1,서울특별시,2015,남성,민준,민준(7.99%),92
2,서울특별시,2015,남성,현우,현우(7.38%),85
3,서울특별시,2015,남성,서준,서준(7.12%),82
4,서울특별시,2015,남성,지훈,지훈(6.68%),77
5,서울특별시,2015,남성,현준,현준(5.82%),67
6,서울특별시,2015,남성,도현,도현(5.64%),65
7,서울특별시,2015,남성,정우,정우(5.21%),60
8,서울특별시,2015,남성,민재,민재(4.95%),57
9,서울특별시,2015,남성,승현,승현(4.43%),51
9,서울특별시,2015,남성,지호,지호(4.43%),51
11,서울특별시,2015,남성,성민,성민(4.25%),49
11,서울특별시,2015,남성,준우,준우(4.25%),49
11,서울특별시,2015,남성,진우,진우(4.25%),49
14,서울특별시,2015,남성,준호,준호(4.17%),48
15,서울특별시,2015,남성,민성,민성(4.08%),47
15,서울특별시,2015,남성,준영,준영(4.08%),47
17,서울특별시,2015,남성,재현,재현(3.99%),46
18,서울특별시,2015,남성,주원,주원(3.91%),45
19,서울특별시,2015,남성,승민,승민(3.73%),43
20,서울특별시,2015,남성,승우,승우(3.65%),42
21,서울특별시,2015,남성,기타,기타(87.58%),"8,126"
1,부산광역시,2015,남성,민준,민준(11.65%),70
2,부산광역시,2015,남성,도윤,도윤(6.32%),38
3,부산광역시,2015,남성,도현,도현(5.99%),36
4,부산광역시,2015,남성,건우,건우(5.49%),33
5,부산광역시,2015,남성,정우,정우(5.32%),32
5,부산광역시,2015,남성,주원,주원(5.32%),32
7,부산광역시,2015,남성,현우,현우(5.16%),31
8,부산광역시,2015,남성,서준,서준(4.99%),30
8,부산광역시,2015,남성,지훈,지훈(4.99%),30
10,부산광역시,2015,남성,재현,재현(4.49%),27
11,부산광역시,2015,남성,준영,준영(4.33%),26
11,부산광역시,2015,남성,현준,현준(4.33%),26
13,부산광역시,2015,남성,동현,동현(4.16%),25
13,부산광역시,2015,남성,준우,준우(4.16%),25
15,부산광역시,2015,남성,민재,민재(3.99%),24
15,부산광역시,2015,남성,성민,성민(3.99%),24
15,부산광역시,2015,남성,정민,정민(3.99%),24
18,부산광역시,2015,남성,민규,민규(3.83%),23
18,부산광역시,2015,남성,진우,진우(3.83%),23
20,부산광역시,2015,남성,우진,우진(3.66%),22
21,부산광역시,2015,남성,기타,기타(85.53%),"3,552"
1,대구광역시,2015,남성,민준,민준(8.16%),28
2,대구광역시,2015,남성,도현,도현(7.29%),25
3,대구광역시,2015,남성,건우,건우(6.12%),21
3,대구광역시,2015,남성,민재,민재(6.12%),21
3,대구광역시,2015,남성,현우,현우(6.12%),21
6,대구광역시,2015,남성,승현,승현(5.83%),20
7,대구광역시,2015,남성,승민,승민(5.25%),18
7,대구광역시,2015,남성,지훈,지훈(5.25%),18
9,대구광역시,2015,남성,도윤,도윤(4.96%),17
9,대구광역시,2015,남성,우진,우진(4.96%),17
11,대구광역시,2015,남성,민성,민성(4.66%),16
12,대구광역시,2015,남성,정우,정우(4.37%),15
12,대구광역시,2015,남성,준영,준영(4.37%),15
14,대구광역시,2015,남성,서준,서준(4.08%),14
14,대구광역시,2015,남성,재현,재현(4.08%),14
16,대구광역시,2015,남성,경민,경민(3.79%),13
16,대구광역시,2015,남성,민규,민규(3.79%),13
16,대구광역시,2015,남성,주원,주원(3.79%),13
19,대구광역시,2015,남성,민석,민석(3.50%),12
19,대구광역시,2015,남성,승우,승우(3.50%),12
20,대구광역시,2015,남성,기타,기타(84.82%),"1,916"
1,인천광역시,2015,남성,민준,민준(8.54%),27
2,인천광역시,2015,남성,서준,서준(7.28%),23
3,인천광역시,2015,남성,현준,현준(6.33%),20
4,인천광역시,2015,남성,정우,정우(6.01%),19
5,인천광역시,2015,남성,도윤,도윤(5.70%),18
5,인천광역시,2015,남성,도현,도현(5.70%),18
5,인천광역시,2015,남성,주원,주원(5.70%),18
5,인천광역시,2015,남성,현우,현우(5.70%),18
9,인천광역시,2015,남성,민성,민성(5.06%),16
10,인천광역시,2015,남성,승민,승민(4.75%),15
10,인천광역시,2015,남성,승현,승현(4.75%),15
10,인천광역시,2015,남성,진우,진우(4.75%),15
13,인천광역시,2015,남성,지훈,지훈(4.43%),14
14,인천광역시,2015,남성,승우,승우(4.11%),13
15,인천광역시,2015,남성,준우,준우(3.80%),12
16,인천광역시,2015,남성,민재,민재(3.48%),11
16,인천광역시,2015,남성,윤호,윤호(3.48%),11
16,인천광역시,2015,남성,재윤,재윤(3.48%),11
16,인천광역시,2015,남성,준영,준영(3.48%),11
16,인천광역시,2015,남성,지호,지호(3.48%),11
17,인천광역시,2015,남성,기타,기타(84.79%),"1,762"
1,광주광역시,2015,남성,정우,정우(7.59%),17
2,광주광역시,2015,남성,지훈,지훈(6.25%),14
2,광주광역시,2015,남성,하준,하준(6.25%),14
2,광주광역시,2015,남성,현우,현우(6.25%),14
5,광주광역시,2015,남성,도윤,도윤(5.36%),12
5,광주광역시,2015,남성,도현,도현(5.36%),12
5,광주광역시,2015,남성,선우,선우(5.36%),12
5,광주광역시,2015,남성,준우,준우(5.36%),12
5,광주광역시,2015,남성,태경,태경(5.36%),12
10,광주광역시,2015,남성,민준,민준(4.91%),11
10,광주광역시,2015,남성,승우,승우(4.91%),11
12,광주광역시,2015,남성,건우,건우(4.46%),10
12,광주광역시,2015,남성,서준,서준(4.46%),10
12,광주광역시,2015,남성,주원,주원(4.46%),10
12,광주광역시,2015,남성,현준,현준(4.46%),10
16,광주광역시,2015,남성,경민,경민(4.02%),9
16,광주광역시,2015,남성,민우,민우(4.02%),9
16,광주광역시,2015,남성,지호,지호(4.02%),9
19,광주광역시,2015,남성,상현,상현(3.57%),8
19,광주광역시,2015,남성,재원,재원(3.57%),8
20,광주광역시,2015,남성,기타,기타(85.84%),"1,358"
1,대전광역시,2015,남성,민준,민준(7.04%),15
1,대전광역시,2015,남성,지훈,지훈(7.04%),15
3,대전광역시,2015,남성,건우,건우(6.57%),14
3,대전광역시,2015,남성,정우,정우(6.57%),14
5,대전광역시,2015,남성,승우,승우(6.10%),13
5,대전광역시,2015,남성,현우,현우(6.10%),13
7,대전광역시,2015,남성,도윤,도윤(5.16%),11
8,대전광역시,2015,남성,도현,도현(4.69%),10
8,대전광역시,2015,남성,민성,민성(4.69%),10
8,대전광역시,2015,남성,재원,재원(4.69%),10
8,대전광역시,2015,남성,주원,주원(4.69%),10
8,대전광역시,2015,남성,진우,진우(4.69%),10
13,대전광역시,2015,남성,서준,서준(4.23%),9
13,대전광역시,2015,남성,성민,성민(4.23%),9
13,대전광역시,2015,남성,준혁,준혁(4.23%),9
13,대전광역시,2015,남성,현준,현준(4.23%),9
17,대전광역시,2015,남성,민재,민재(3.76%),8
17,대전광역시,2015,남성,연우,연우(3.76%),8
17,대전광역시,2015,남성,재현,재현(3.76%),8
17,대전광역시,2015,남성,태현,태현(3.76%),8
18,대전광역시,2015,남성,기타,기타(84.71%),"1,180"
1,울산광역시,2015,남성,민준,민준(9.73%),22
2,울산광역시,2015,남성,도현,도현(9.29%),21
3,울산광역시,2015,남성,도윤,도윤(6.64%),15
4,울산광역시,2015,남성,준우,준우(6.19%),14
5,울산광역시,2015,남성,건우,건우(5.75%),13
6,울산광역시,2015,남성,민규,민규(5.31%),12
6,울산광역시,2015,남성,민성,민성(5.31%),12
6,울산광역시,2015,남성,승우,승우(5.31%),12
9,울산광역시,2015,남성,재원,재원(4.42%),10
9,울산광역시,2015,남성,지훈,지훈(4.42%),10
11,울산광역시,2015,남성,민재,민재(3.98%),9
11,울산광역시,2015,남성,민찬,민찬(3.98%),9
11,울산광역시,2015,남성,서준,서준(3.98%),9
11,울산광역시,2015,남성,성민,성민(3.98%),9
11,울산광역시,2015,남성,재훈,재훈(3.98%),9
16,울산광역시,2015,남성,승민,승민(3.54%),8
16,울산광역시,2015,남성,승현,승현(3.54%),8
16,울산광역시,2015,남성,재우,재우(3.54%),8
16,울산광역시,2015,남성,준혁,준혁(3.54%),8
16,울산광역시,2015,남성,태경,태경(3.54%),8
17,울산광역시,2015,남성,기타,기타(84.86%),"1,267"
1,세종특별자치시,2015,남성,건우,건우(7.89%),3
1,세종특별자치시,2015,남성,도원,도원(7.89%),3
1,세종특별자치시,2015,남성,진우,진우(7.89%),3
4,세종특별자치시,2015,남성,민기,민기(5.26%),2
4,세종특별자치시,2015,남성,민준,민준(5.26%),2
4,세종특별자치시,2015,남성,상윤,상윤(5.26%),2
4,세종특별자치시,2015,남성,서우,서우(5.26%),2
4,세종특별자치시,2015,남성,영준,영준(5.26%),2
4,세종특별자치시,2015,남성,유찬,유찬(5.26%),2
4,세종특별자치시,2015,남성,종현,종현(5.26%),2
4,세종특별자치시,2015,남성,준,준(5.26%),2
4,세종특별자치시,2015,남성,준원,준원(5.26%),2
4,세종특별자치시,2015,남성,지후,지후(5.26%),2
4,세종특별자치시,2015,남성,현수,현수(5.26%),2
4,세종특별자치시,2015,남성,현준,현준(5.26%),2
16,세종특별자치시,2015,남성,석환,석환(2.63%),1
16,세종특별자치시,2015,남성,윤수,윤수(2.63%),1
16,세종특별자치시,2015,남성,인구,인구(2.63%),1
16,세종특별자치시,2015,남성,춘식,춘식(2.63%),1
16,세종특별자치시,2015,남성,현우,현우(2.63%),1
